Lattitude	Longitude	WaveProb
51.31081	2.363637	1.256
51.31081	2.39394	1.2520001
51.31081	2.424243	1.258
51.31081	2.454546	1.238
51.31081	2.484849	1.21
51.31081	2.515152	1.2260001
51.31081	2.545455	1.222
51.31081	2.575758	1.2080001
51.31081	2.606061	1.202
51.31081	2.636364	1.2080001
51.31081	2.666667	1.194
51.31081	2.69697	1.1960001
51.31081	2.727273	1.174
51.31081	2.757576	1.1780001
51.31081	2.787879	1.156
51.31081	2.818182	1.126
51.31081	2.848485	1.12
51.31081	2.878788	1.098
51.31081	2.909091	1.0780001
51.31081	2.939394	1.064
51.31081	2.969697	1.0500001
51.31081	3.0	1.0380001
51.31081	3.030303	1.018
51.31081	3.060607	0.98800004
51.31081	3.09091	0.934
51.32433	1.484849	0.45600003
51.32433	1.515152	0.544
51.32433	1.545455	0.632
51.32433	1.575758	0.72800004
51.32433	1.606061	0.81600004
51.32433	1.636364	0.89000005
51.32433	1.666667	0.96800005
51.32433	1.69697	1.0120001
51.32433	1.727273	1.0660001
51.32433	1.757576	1.0940001
51.32433	1.787879	1.138
51.32433	1.818182	1.174
51.32433	1.848485	1.2040001
51.32433	1.878788	1.2160001
51.32433	1.909091	1.2360001
51.32433	1.939394	1.2520001
51.32433	1.969697	1.258
51.32433	2.0	1.2620001
51.32433	2.030303	1.264
51.32433	2.060606	1.264
51.32433	2.09091	1.264
51.32433	2.121213	1.2700001
51.32433	2.151516	1.276
51.32433	2.181819	1.2800001
51.32433	2.212122	1.2800001
51.32433	2.242425	1.2720001
51.32433	2.272728	1.268
51.32433	2.303031	1.264
51.32433	2.333334	1.2600001
51.32433	2.363637	1.2520001
51.32433	2.39394	1.2440001
51.32433	2.424243	1.246
51.32433	2.454546	1.2440001
51.32433	2.484849	1.2160001
51.32433	2.515152	1.2080001
51.32433	2.545455	1.21
51.32433	2.575758	1.2
51.32433	2.606061	1.1980001
51.32433	2.636364	1.202
51.32433	2.666667	1.1880001
51.32433	2.69697	1.1960001
51.32433	2.727273	1.194
51.32433	2.757576	1.1780001
51.32433	2.787879	1.184
51.32433	2.818182	1.1600001
51.32433	2.848485	1.148
51.32433	2.878788	1.136
51.32433	2.909091	1.11
51.32433	2.939394	1.09
51.32433	2.969697	1.0760001
51.32433	3.0	1.062
51.32433	3.030303	1.0480001
51.32433	3.060607	1.0300001
51.32433	3.09091	1.0020001
51.32433	3.121213	0.94400007
51.32433	3.818182	0.074
51.33784	1.484849	0.45000002
51.33784	1.515152	0.554
51.33784	1.545455	0.638
51.33784	1.575758	0.73200005
51.33784	1.606061	0.818
51.33784	1.636364	0.892
51.33784	1.666667	0.9620001
51.33784	1.69697	1.0020001
51.33784	1.727273	1.0580001
51.33784	1.757576	1.088
51.33784	1.787879	1.1340001
51.33784	1.818182	1.1620001
51.33784	1.848485	1.192
51.33784	1.878788	1.2060001
51.33784	1.909091	1.23
51.33784	1.939394	1.248
51.33784	1.969697	1.2520001
51.33784	2.0	1.2600001
51.33784	2.030303	1.2620001
51.33784	2.060606	1.264
51.33784	2.09091	1.264
51.33784	2.121213	1.264
51.33784	2.151516	1.2620001
51.33784	2.181819	1.266
51.33784	2.212122	1.266
51.33784	2.242425	1.2620001
51.33784	2.272728	1.256
51.33784	2.303031	1.25
51.33784	2.333334	1.2440001
51.33784	2.363637	1.24
51.33784	2.39394	1.23
51.33784	2.424243	1.228
51.33784	2.454546	1.228
51.33784	2.484849	1.202
51.33784	2.515152	1.19
51.33784	2.545455	1.202
51.33784	2.575758	1.1980001
51.33784	2.606061	1.194
51.33784	2.636364	1.1980001
51.33784	2.666667	1.1960001
51.33784	2.69697	1.192
51.33784	2.727273	1.202
51.33784	2.757576	1.194
51.33784	2.787879	1.194
51.33784	2.818182	1.192
51.33784	2.848485	1.172
51.33784	2.878788	1.1680001
51.33784	2.909091	1.154
51.33784	2.939394	1.1340001
51.33784	2.969697	1.116
51.33784	3.0	1.102
51.33784	3.030303	1.088
51.33784	3.060607	1.074
51.33784	3.09091	1.0600001
51.33784	3.121213	1.036
51.33784	3.151516	0.98600006
51.33784	3.818182	0.148
51.33784	3.848485	0.246
51.33784	4.151516	0.034
51.33784	4.181819	0.098000005
51.35135	1.484849	0.462
51.35135	1.515152	0.574
51.35135	1.545455	0.642
51.35135	1.575758	0.74200004
51.35135	1.606061	0.82600003
51.35135	1.636364	0.89400005
51.35135	1.666667	0.9620001
51.35135	1.69697	1.0
51.35135	1.727273	1.0580001
51.35135	1.757576	1.0780001
51.35135	1.787879	1.116
51.35135	1.818182	1.1600001
51.35135	1.848485	1.1860001
51.35135	1.878788	1.2
51.35135	1.909091	1.2240001
51.35135	1.939394	1.2420001
51.35135	1.969697	1.246
51.35135	2.0	1.2520001
51.35135	2.030303	1.258
51.35135	2.060606	1.256
51.35135	2.09091	1.258
51.35135	2.121213	1.258
51.35135	2.151516	1.2540001
51.35135	2.181819	1.2540001
51.35135	2.212122	1.2540001
51.35135	2.242425	1.248
51.35135	2.272728	1.246
51.35135	2.303031	1.2420001
51.35135	2.333334	1.238
51.35135	2.363637	1.23
51.35135	2.39394	1.222
51.35135	2.424243	1.218
51.35135	2.454546	1.2160001
51.35135	2.484849	1.2080001
51.35135	2.515152	1.184
51.35135	2.545455	1.194
51.35135	2.575758	1.1980001
51.35135	2.606061	1.194
51.35135	2.636364	1.1960001
51.35135	2.666667	1.1980001
51.35135	2.69697	1.1960001
51.35135	2.727273	1.2040001
51.35135	2.757576	1.2080001
51.35135	2.787879	1.2080001
51.35135	2.818182	1.212
51.35135	2.848485	1.2040001
51.35135	2.878788	1.194
51.35135	2.909091	1.19
51.35135	2.939394	1.174
51.35135	2.969697	1.1520001
51.35135	3.0	1.1320001
51.35135	3.030303	1.116
51.35135	3.060607	1.1060001
51.35135	3.09091	1.098
51.35135	3.121213	1.0840001
51.35135	3.151516	1.062
51.35135	3.181819	1.016
51.35135	3.242425	0.52400005
51.35135	3.727273	0.19600001
51.35135	3.757576	0.27
51.35135	3.787879	0.298
51.35135	3.818182	0.312
51.35135	3.848485	0.324
51.35135	3.878788	0.33
51.35135	4.121213	0.028
51.35135	4.151516	0.060000002
51.35135	4.181819	0.136
51.35135	4.212122	0.17
51.35135	4.242425	0.178
51.36486	1.484849	0.48400003
51.36486	1.515152	0.6
51.36486	1.545455	0.674
51.36486	1.575758	0.768
51.36486	1.606061	0.84000003
51.36486	1.636364	0.90000004
51.36486	1.666667	0.96400005
51.36486	1.69697	1.01
51.36486	1.727273	1.062
51.36486	1.757576	1.0780001
51.36486	1.787879	1.1120001
51.36486	1.818182	1.154
51.36486	1.848485	1.1780001
51.36486	1.878788	1.192
51.36486	1.909091	1.218
51.36486	1.939394	1.2360001
51.36486	1.969697	1.2420001
51.36486	2.0	1.25
51.36486	2.030303	1.256
51.36486	2.060606	1.256
51.36486	2.09091	1.2520001
51.36486	2.121213	1.2520001
51.36486	2.151516	1.25
51.36486	2.181819	1.246
51.36486	2.212122	1.248
51.36486	2.242425	1.2440001
51.36486	2.272728	1.238
51.36486	2.303031	1.23
51.36486	2.333334	1.23
51.36486	2.363637	1.2240001
51.36486	2.39394	1.212
51.36486	2.424243	1.202
51.36486	2.454546	1.202
51.36486	2.484849	1.2
51.36486	2.515152	1.19
51.36486	2.545455	1.1860001
51.36486	2.575758	1.19
51.36486	2.606061	1.192
51.36486	2.636364	1.194
51.36486	2.666667	1.1980001
51.36486	2.69697	1.2
51.36486	2.727273	1.2060001
51.36486	2.757576	1.212
51.36486	2.787879	1.2160001
51.36486	2.818182	1.22
51.36486	2.848485	1.2260001
51.36486	2.878788	1.222
51.36486	2.909091	1.22
51.36486	2.939394	1.2160001
51.36486	2.969697	1.2
51.36486	3.0	1.174
51.36486	3.030303	1.172
51.36486	3.060607	1.1600001
51.36486	3.09091	1.1520001
51.36486	3.121213	1.1340001
51.36486	3.151516	1.1240001
51.36486	3.181819	1.088
51.36486	3.212122	0.938
51.36486	3.242425	0.86600006
51.36486	3.272728	0.896
51.36486	3.303031	0.88600004
51.36486	3.333334	0.87000006
51.36486	3.69697	0.23600002
51.36486	3.727273	0.29000002
51.36486	3.757576	0.342
51.36486	3.787879	0.36200002
51.36486	3.818182	0.36200002
51.36486	3.848485	0.342
51.36486	3.878788	0.31800002
51.36486	3.909091	0.298
51.36486	4.090909	0.024
51.36486	4.121213	0.052
51.36486	4.151516	0.102000006
51.36486	4.181819	0.164
51.36486	4.212122	0.18200001
51.36486	4.242425	0.18200001
51.37838	1.484849	0.54800004
51.37838	1.515152	0.66200006
51.37838	1.545455	0.73
51.37838	1.575758	0.79600006
51.37838	1.606061	0.85400003
51.37838	1.636364	0.91
51.37838	1.666667	0.96800005
51.37838	1.69697	1.0120001
51.37838	1.727273	1.062
51.37838	1.757576	1.072
51.37838	1.787879	1.1060001
51.37838	1.818182	1.154
51.37838	1.848485	1.176
51.37838	1.878788	1.19
51.37838	1.909091	1.2160001
51.37838	1.939394	1.23
51.37838	1.969697	1.2360001
51.37838	2.0	1.246
51.37838	2.030303	1.2520001
51.37838	2.060606	1.2520001
51.37838	2.09091	1.2520001
51.37838	2.121213	1.2520001
51.37838	2.151516	1.248
51.37838	2.181819	1.2420001
51.37838	2.212122	1.2360001
51.37838	2.242425	1.2340001
51.37838	2.272728	1.23
51.37838	2.303031	1.22
51.37838	2.333334	1.222
51.37838	2.363637	1.22
51.37838	2.39394	1.21
51.37838	2.424243	1.2
51.37838	2.454546	1.1960001
51.37838	2.484849	1.2
51.37838	2.515152	1.194
51.37838	2.545455	1.19
51.37838	2.575758	1.1860001
51.37838	2.606061	1.1880001
51.37838	2.636364	1.1960001
51.37838	2.666667	1.1980001
51.37838	2.69697	1.2040001
51.37838	2.727273	1.2160001
51.37838	2.757576	1.218
51.37838	2.787879	1.2160001
51.37838	2.818182	1.2260001
51.37838	2.848485	1.2340001
51.37838	2.878788	1.2420001
51.37838	2.909091	1.2440001
51.37838	2.939394	1.2420001
51.37838	2.969697	1.2360001
51.37838	3.0	1.2140001
51.37838	3.030303	1.172
51.37838	3.060607	1.1680001
51.37838	3.09091	1.164
51.37838	3.121213	1.1680001
51.37838	3.151516	1.172
51.37838	3.181819	1.1620001
51.37838	3.212122	1.1140001
51.37838	3.242425	1.0680001
51.37838	3.272728	1.0400001
51.37838	3.303031	1.0120001
51.37838	3.333334	0.98200005
51.37838	3.363637	0.95000005
51.37838	3.666667	0.31800002
51.37838	3.69697	0.38000003
51.37838	3.727273	0.416
51.37838	3.757576	0.42200002
51.37838	3.787879	0.42600003
51.37838	3.818182	0.37600002
51.37838	3.848485	0.298
51.37838	3.878788	0.254
51.37838	3.909091	0.23200001
51.37838	3.939394	0.22000001
51.37838	4.060606	0.026
51.37838	4.090909	0.052
51.37838	4.121213	0.094000004
51.37838	4.151516	0.15
51.37838	4.181819	0.18200001
51.37838	4.212122	0.18200001
51.37838	4.242425	0.186
51.39189	1.484849	0.64000005
51.39189	1.515152	0.72
51.39189	1.545455	0.77800006
51.39189	1.575758	0.822
51.39189	1.606061	0.878
51.39189	1.636364	0.924
51.39189	1.666667	0.98
51.39189	1.69697	1.018
51.39189	1.727273	1.0660001
51.39189	1.757576	1.08
51.39189	1.787879	1.118
51.39189	1.818182	1.1520001
51.39189	1.848485	1.1780001
51.39189	1.878788	1.1880001
51.39189	1.909091	1.212
51.39189	1.939394	1.2260001
51.39189	1.969697	1.2320001
51.39189	2.0	1.2440001
51.39189	2.030303	1.25
51.39189	2.060606	1.25
51.39189	2.09091	1.2520001
51.39189	2.121213	1.25
51.39189	2.151516	1.246
51.39189	2.181819	1.24
51.39189	2.212122	1.2320001
51.39189	2.242425	1.228
51.39189	2.272728	1.2260001
51.39189	2.303031	1.2160001
51.39189	2.333334	1.21
51.39189	2.363637	1.2140001
51.39189	2.39394	1.212
51.39189	2.424243	1.192
51.39189	2.454546	1.1880001
51.39189	2.484849	1.1980001
51.39189	2.515152	1.1960001
51.39189	2.545455	1.194
51.39189	2.575758	1.192
51.39189	2.606061	1.19
51.39189	2.636364	1.1960001
51.39189	2.666667	1.202
51.39189	2.69697	1.2080001
51.39189	2.727273	1.2160001
51.39189	2.757576	1.222
51.39189	2.787879	1.23
51.39189	2.818182	1.238
51.39189	2.848485	1.238
51.39189	2.878788	1.25
51.39189	2.909091	1.258
51.39189	2.939394	1.2520001
51.39189	2.969697	1.256
51.39189	3.0	1.256
51.39189	3.030303	1.2340001
51.39189	3.060607	1.2240001
51.39189	3.09091	1.2140001
51.39189	3.121213	1.21
51.39189	3.151516	1.212
51.39189	3.181819	1.194
51.39189	3.212122	1.1620001
51.39189	3.242425	1.1340001
51.39189	3.272728	1.11
51.39189	3.303031	1.082
51.39189	3.333334	1.0580001
51.39189	3.363637	1.028
51.39189	3.39394	0.98200005
51.39189	3.454546	0.91600007
51.39189	3.606061	0.42800003
51.39189	3.636364	0.508
51.39189	3.666667	0.52400005
51.39189	3.69697	0.522
51.39189	3.727273	0.518
51.39189	3.757576	0.504
51.39189	3.787879	0.46400002
51.39189	3.848485	0.068
51.39189	3.878788	0.104
51.39189	3.909091	0.120000005
51.39189	3.939394	0.142
51.39189	3.969697	0.156
51.39189	4.030303	0.034
51.39189	4.060606	0.060000002
51.39189	4.090909	0.098000005
51.39189	4.121213	0.14600001
51.39189	4.151516	0.15200001
51.39189	4.181819	0.136
51.39189	4.212122	0.156
51.40541	1.484849	0.72200006
51.40541	1.515152	0.768
51.40541	1.545455	0.814
51.40541	1.575758	0.83800006
51.40541	1.606061	0.89000005
51.40541	1.636364	0.924
51.40541	1.666667	0.9760001
51.40541	1.69697	1.014
51.40541	1.727273	1.064
51.40541	1.757576	1.074
51.40541	1.787879	1.1060001
51.40541	1.818182	1.136
51.40541	1.848485	1.172
51.40541	1.878788	1.182
51.40541	1.909091	1.2060001
51.40541	1.939394	1.218
51.40541	1.969697	1.2240001
51.40541	2.0	1.2360001
51.40541	2.030303	1.2420001
51.40541	2.060606	1.2440001
51.40541	2.09091	1.246
51.40541	2.121213	1.248
51.40541	2.151516	1.246
51.40541	2.181819	1.2420001
51.40541	2.212122	1.2320001
51.40541	2.242425	1.2260001
51.40541	2.272728	1.222
51.40541	2.303031	1.212
51.40541	2.333334	1.1800001
51.40541	2.363637	1.21
51.40541	2.39394	1.21
51.40541	2.424243	1.2040001
51.40541	2.454546	1.194
51.40541	2.484849	1.194
51.40541	2.515152	1.194
51.40541	2.545455	1.194
51.40541	2.575758	1.2
51.40541	2.606061	1.2
51.40541	2.636364	1.202
51.40541	2.666667	1.2080001
51.40541	2.69697	1.212
51.40541	2.727273	1.222
51.40541	2.757576	1.2340001
51.40541	2.787879	1.2440001
51.40541	2.818182	1.2520001
51.40541	2.848485	1.256
51.40541	2.878788	1.258
51.40541	2.909091	1.2700001
51.40541	2.939394	1.2720001
51.40541	2.969697	1.2700001
51.40541	3.0	1.2700001
51.40541	3.030303	1.2700001
51.40541	3.060607	1.2620001
51.40541	3.09091	1.25
51.40541	3.121213	1.238
51.40541	3.151516	1.2240001
51.40541	3.181819	1.2140001
51.40541	3.212122	1.21
51.40541	3.242425	1.2080001
51.40541	3.272728	1.1980001
51.40541	3.303031	1.184
51.40541	3.333334	1.1500001
51.40541	3.363637	1.118
51.40541	3.39394	1.088
51.40541	3.424243	1.0380001
51.40541	3.454546	0.99200004
51.40541	3.484849	0.952
51.40541	3.515152	0.8880001
51.40541	3.545455	0.81600004
51.40541	3.575758	0.76600003
51.40541	3.606061	0.72200006
51.40541	3.636364	0.674
51.40541	3.666667	0.628
51.40541	3.69697	0.60200006
51.40541	3.727273	0.572
51.40541	3.757576	0.53400004
51.40541	3.939394	0.09
51.40541	3.969697	0.13000001
51.40541	4.0	0.108
51.40541	4.030303	0.12200001
51.40541	4.060606	0.15200001
51.40541	4.090909	0.16600001
51.41892	1.484849	0.75600004
51.41892	1.515152	0.79600006
51.41892	1.545455	0.836
51.41892	1.575758	0.85800004
51.41892	1.606061	0.91200006
51.41892	1.636364	0.94600004
51.41892	1.666667	0.97
51.41892	1.69697	1.018
51.41892	1.727273	1.0600001
51.41892	1.757576	1.074
51.41892	1.787879	1.102
51.41892	1.818182	1.1220001
51.41892	1.848485	1.1620001
51.41892	1.878788	1.174
51.41892	1.909091	1.2
51.41892	1.939394	1.212
51.41892	1.969697	1.22
51.41892	2.0	1.2340001
51.41892	2.030303	1.24
51.41892	2.060606	1.2420001
51.41892	2.09091	1.246
51.41892	2.121213	1.248
51.41892	2.151516	1.246
51.41892	2.181819	1.24
51.41892	2.212122	1.2320001
51.41892	2.242425	1.23
51.41892	2.272728	1.2240001
51.41892	2.303031	1.2140001
51.41892	2.333334	1.194
51.41892	2.363637	1.2
51.41892	2.39394	1.212
51.41892	2.424243	1.21
51.41892	2.454546	1.184
51.41892	2.484849	1.19
51.41892	2.515152	1.1980001
51.41892	2.545455	1.1980001
51.41892	2.575758	1.2060001
51.41892	2.606061	1.2060001
51.41892	2.636364	1.21
51.41892	2.666667	1.2140001
51.41892	2.69697	1.218
51.41892	2.727273	1.2260001
51.41892	2.757576	1.24
51.41892	2.787879	1.25
51.41892	2.818182	1.256
51.41892	2.848485	1.266
51.41892	2.878788	1.274
51.41892	2.909091	1.2780001
51.41892	2.939394	1.292
51.41892	2.969697	1.294
51.41892	3.0	1.2800001
51.41892	3.030303	1.2700001
51.41892	3.060607	1.2600001
51.41892	3.09091	1.2420001
51.41892	3.121213	1.2260001
51.41892	3.151516	1.218
51.41892	3.181819	1.2140001
51.41892	3.212122	1.2140001
51.41892	3.242425	1.2040001
51.41892	3.272728	1.1980001
51.41892	3.303031	1.172
51.41892	3.333334	1.144
51.41892	3.363637	1.128
51.41892	3.39394	1.116
51.41892	3.424243	1.108
51.41892	3.454546	1.0760001
51.41892	3.484849	1.0400001
51.41892	3.515152	0.99000007
51.41892	3.545455	0.938
51.41892	3.575758	0.88000005
51.41892	3.606061	0.79600006
51.41892	3.636364	0.712
51.41892	3.666667	0.656
51.41892	3.69697	0.63600004
51.41892	3.939394	0.060000002
51.41892	3.969697	0.120000005
51.41892	4.0	0.148
51.41892	4.030303	0.17
51.43243	1.484849	0.78800005
51.43243	1.515152	0.822
51.43243	1.545455	0.85600007
51.43243	1.575758	0.87600005
51.43243	1.606061	0.924
51.43243	1.636364	0.95600003
51.43243	1.666667	0.96800005
51.43243	1.69697	1.01
51.43243	1.727273	1.056
51.43243	1.757576	1.072
51.43243	1.787879	1.102
51.43243	1.818182	1.1140001
51.43243	1.848485	1.154
51.43243	1.878788	1.174
51.43243	1.909091	1.1960001
51.43243	1.939394	1.2060001
51.43243	1.969697	1.2140001
51.43243	2.0	1.2260001
51.43243	2.030303	1.2340001
51.43243	2.060606	1.2420001
51.43243	2.09091	1.24
51.43243	2.121213	1.2420001
51.43243	2.151516	1.2420001
51.43243	2.181819	1.24
51.43243	2.212122	1.2320001
51.43243	2.242425	1.2320001
51.43243	2.272728	1.2260001
51.43243	2.303031	1.212
51.43243	2.333334	1.2040001
51.43243	2.363637	1.2060001
51.43243	2.39394	1.2060001
51.43243	2.424243	1.2080001
51.43243	2.454546	1.2040001
51.43243	2.484849	1.1860001
51.43243	2.515152	1.1980001
51.43243	2.545455	1.2040001
51.43243	2.575758	1.212
51.43243	2.606061	1.2160001
51.43243	2.636364	1.222
51.43243	2.666667	1.2260001
51.43243	2.69697	1.2320001
51.43243	2.727273	1.24
51.43243	2.757576	1.248
51.43243	2.787879	1.258
51.43243	2.818182	1.266
51.43243	2.848485	1.2780001
51.43243	2.878788	1.2880001
51.43243	2.909091	1.292
51.43243	2.939394	1.296
51.43243	2.969697	1.3100001
51.43243	3.0	1.292
51.43243	3.030303	1.256
51.43243	3.060607	1.25
51.43243	3.09091	1.246
51.43243	3.121213	1.238
51.43243	3.151516	1.2320001
51.43243	3.181819	1.2260001
51.43243	3.212122	1.22
51.43243	3.242425	1.2140001
51.43243	3.272728	1.21
51.43243	3.303031	1.192
51.43243	3.333334	1.174
51.43243	3.363637	1.154
51.43243	3.39394	1.1340001
51.43243	3.424243	1.1220001
51.43243	3.454546	1.092
51.43243	3.484849	1.0580001
51.43243	3.515152	0.998
51.43243	3.545455	0.93000007
51.43243	3.575758	0.86600006
51.43243	3.606061	0.76400006
51.43243	3.636364	0.586
51.43243	3.666667	0.54800004
51.43243	3.69697	0.528
51.43243	3.939394	0.056
51.43243	3.969697	0.136
51.43243	4.0	0.17
51.44595	1.484849	0.81000006
51.44595	1.515152	0.84000003
51.44595	1.545455	0.874
51.44595	1.575758	0.89400005
51.44595	1.606061	0.938
51.44595	1.636364	0.966
51.44595	1.666667	0.99200004
51.44595	1.69697	1.018
51.44595	1.727273	1.052
51.44595	1.757576	1.0780001
51.44595	1.787879	1.098
51.44595	1.818182	1.12
51.44595	1.848485	1.146
51.44595	1.878788	1.1680001
51.44595	1.909091	1.19
51.44595	1.939394	1.2
51.44595	1.969697	1.21
51.44595	2.0	1.2240001
51.44595	2.030303	1.228
51.44595	2.060606	1.2360001
51.44595	2.09091	1.24
51.44595	2.121213	1.2420001
51.44595	2.151516	1.2420001
51.44595	2.181819	1.24
51.44595	2.212122	1.2320001
51.44595	2.242425	1.23
51.44595	2.272728	1.228
51.44595	2.303031	1.2160001
51.44595	2.333334	1.2080001
51.44595	2.363637	1.21
51.44595	2.39394	1.2040001
51.44595	2.424243	1.212
51.44595	2.454546	1.2080001
51.44595	2.484849	1.194
51.44595	2.515152	1.19
51.44595	2.545455	1.2080001
51.44595	2.575758	1.2140001
51.44595	2.606061	1.2240001
51.44595	2.636364	1.228
51.44595	2.666667	1.2340001
51.44595	2.69697	1.24
51.44595	2.727273	1.246
51.44595	2.757576	1.258
51.44595	2.787879	1.266
51.44595	2.818182	1.2720001
51.44595	2.848485	1.284
51.44595	2.878788	1.2980001
51.44595	2.909091	1.3080001
51.44595	2.939394	1.3080001
51.44595	2.969697	1.3100001
51.44595	3.0	1.32
51.44595	3.030303	1.2800001
51.44595	3.060607	1.284
51.44595	3.09091	1.276
51.44595	3.121213	1.264
51.44595	3.151516	1.256
51.44595	3.181819	1.248
51.44595	3.212122	1.24
51.44595	3.242425	1.2320001
51.44595	3.272728	1.2240001
51.44595	3.303031	1.21
51.44595	3.333334	1.194
51.44595	3.363637	1.1800001
51.44595	3.39394	1.156
51.44595	3.424243	1.13
51.44595	3.454546	1.1
51.44595	3.484849	1.0580001
51.44595	3.515152	1.0
51.44595	3.545455	0.90000004
51.44595	3.666667	0.27600002
51.44595	3.69697	0.33200002
51.44595	3.939394	0.07
51.44595	3.969697	0.14600001
51.44595	4.0	0.17400001
51.44595	4.121213	0.09200001
51.44595	4.151516	0.156
51.44595	4.181819	0.192
51.44595	4.212122	0.22200002
51.45946	1.484849	0.836
51.45946	1.515152	0.86
51.45946	1.545455	0.89000005
51.45946	1.575758	0.91
51.45946	1.606061	0.95000005
51.45946	1.636364	0.96800005
51.45946	1.666667	1.0
51.45946	1.69697	1.0220001
51.45946	1.727273	1.046
51.45946	1.757576	1.0780001
51.45946	1.787879	1.098
51.45946	1.818182	1.1140001
51.45946	1.848485	1.138
51.45946	1.878788	1.1580001
51.45946	1.909091	1.184
51.45946	1.939394	1.192
51.45946	1.969697	1.2040001
51.45946	2.0	1.218
51.45946	2.030303	1.2240001
51.45946	2.060606	1.228
51.45946	2.09091	1.238
51.45946	2.121213	1.238
51.45946	2.151516	1.24
51.45946	2.181819	1.238
51.45946	2.212122	1.2340001
51.45946	2.242425	1.23
51.45946	2.272728	1.228
51.45946	2.303031	1.222
51.45946	2.333334	1.2140001
51.45946	2.363637	1.2080001
51.45946	2.39394	1.212
51.45946	2.424243	1.21
51.45946	2.454546	1.21
51.45946	2.484849	1.2060001
51.45946	2.515152	1.176
51.45946	2.545455	1.2060001
51.45946	2.575758	1.22
51.45946	2.606061	1.228
51.45946	2.636364	1.238
51.45946	2.666667	1.2440001
51.45946	2.69697	1.25
51.45946	2.727273	1.2620001
51.45946	2.757576	1.268
51.45946	2.787879	1.2780001
51.45946	2.818182	1.2820001
51.45946	2.848485	1.2900001
51.45946	2.878788	1.302
51.45946	2.909091	1.3160001
51.45946	2.939394	1.3240001
51.45946	2.969697	1.322
51.45946	3.0	1.332
51.45946	3.030303	1.3340001
51.45946	3.060607	1.32
51.45946	3.09091	1.3100001
51.45946	3.121213	1.2980001
51.45946	3.151516	1.2900001
51.45946	3.181819	1.2720001
51.45946	3.212122	1.264
51.45946	3.242425	1.258
